,CPI,Unemployment,GDP,Interest_Rate
BAP,-0.03861575777087655,0.031720544393463106,9.630475719515919e-05,-0.005480459037292734
BAX,0.060901015236105964,-0.025119184225984578,-0.000131177508429791,0.02950821212799438
BB,0.17620326104533696,-0.08009178757226577,-0.00034909518973470777,0.026233156096528966
BBAR,-0.14850143223095869,0.42992759848690726,0.000379912998337506,0.5669004667974674
BBVA,0.09628976908952554,-0.0930231731225758,-0.00016400010819508926,-0.16921999025697831
BBWI,0.20075709643052286,-0.10538377637574423,-0.0004546650855613149,0.10735301971626465
BBY,0.03751492749679321,-0.04169518959796708,-8.054286327421889e-05,0.050404119190702076
BC,0.1656774211911697,-0.19840759537602742,-0.0003365043160093728,-0.14936067047477877
BCE,0.05706112250139356,-0.017000870688570674,-0.00011921037535845766,-0.06470475692334476
BCO,0.13975526361749288,-0.17499825713904676,-0.00024405948982406112,-0.205770818984988
BCS,0.036909261951461526,0.11555464357697963,-5.3932128251207856e-05,0.169230759094709
BDC,0.009131821985747956,0.17839417356274428,3.5595682325306743e-06,0.07312387033581504
BDN,0.1107194381332389,-0.010602221809087617,-0.00020808541072089154,0.04226987666114542
BDX,-0.011491196172841516,0.023297481058234933,2.4706349604025624e-05,-0.012595675573424118
BEN,0.10955531417085868,-0.06519356146620015,-0.00021679737125536447,-0.10394531012588504
BFS,0.09527446325340405,0.13203957313564013,-0.00016931794024668823,-0.007406291631035371
BH,0.030084159898443985,0.061951257164446466,-4.3901599300115446e-05,0.076072989953877
BHC,0.2289683094313753,-0.1129073044851031,-0.0004310432257095681,-0.07797190414767079
BHE,-0.027109380447389867,0.11506799732358522,7.564806944804214e-05,0.12555762563154754
BHP,-0.013726631631777206,-0.07183822289196115,1.6948278759171265e-05,-0.09962976281231983
BIO,0.07664503540980387,-0.07608638269998413,-0.0001906589696931138,0.15497806452654278
BK,0.07292410512051134,0.06489819143463753,-0.00012458254014256764,0.07102463317334726
BKE,0.048789193555615354,0.05165702046009702,-0.00010175856921824239,0.02771562961357097
BKH,-0.036589621041933244,0.1372369500082868,7.762597985852548e-05,0.08079117075103139
BKN,0.07701490406048347,-0.08965176471071255,-0.00015952870888701065,0.00580604031785291
BKT,0.05639973934947828,-0.0679382911687881,-0.00011309878073705038,-0.0009412173904352618
BLK,0.08380277998484899,-0.08866196403084235,-0.00018074057974096225,0.07270357508554345
BLX,0.07574043469880597,-0.03205592684543018,-0.0001114096767700079,-0.07894876577750184
BMI,0.0625196391789551,-0.12022540346522706,-0.00012763043167052235,0.0031404808511979227
BMO,0.08474167493213876,-0.0007554522967866427,-0.00016477082167668466,-0.021848106120560973
BMY,-0.09147512383390957,0.12923613714449322,0.00017512188614551838,0.1146222240901795
BN,0.13437752880234205,-0.02807859082107975,-0.00025531829463827996,0.04740538060400088
BOH,0.011827401340565058,0.04797234754349271,-1.5157358760939377e-05,0.0024938443550682724
BP,-0.036008941402298454,0.15485337004681973,9.400137953677334e-05,-0.09403845656896061
BPT,-0.6681024420525177,0.8398688505360522,0.001327848549919075,-0.10732330382451592
BRC,0.057178083035363335,-0.038111402675717596,-9.732450987345181e-05,-0.018419297159312866
BRO,0.09779794969141627,-0.012518369965048863,-0.00019008091503895132,0.0629693470354412
BRT,0.07641049872568995,0.07158018627630729,-0.00015007111194098588,0.022384808304823048
BRW,0.04015242445565279,-0.01965487039320452,-6.806155940576944e-05,-0.032282574262432244
BSAC,0.039951617469361815,-0.07089650030922287,-6.142977176477882e-05,-0.11385253084224273
BSX,0.007813816672340159,0.08437536688496751,1.1868894961505894e-05,0.03439309612462371
BTI,-0.08013365435892728,0.14906003374317772,0.0001601302894511658,0.14091183059555357
BTO,0.07590434497923976,0.0999207682946072,-0.0001428074175555405,0.08705696355010664
BVN,0.16414698440800815,-0.3358813470657519,-0.0002825991175954834,-0.4224293774730374
BWA,0.04154881897955157,0.003846794809889851,-7.859138330960219e-05,-0.03398145433730286
BXMT,0.0908006919920225,-0.03103575470963364,-0.00016815307639303154,-0.06499388723281652
BXP,0.10889855331996677,0.004478717268310036,-0.00019691741935495225,-0.01097645123144038
BYD,0.09482852670245036,-0.05445556654555474,-0.00020296926052036646,0.04825165175828214
BZH,0.43342037898007324,-0.4931111388402183,-0.0008110464307808929,-0.5323169538012403
C,0.05518956780103353,0.0038793891592433754,-8.722957053873461e-05,0.032373879255403235
CACI,-0.017791784345688334,0.04500887211588497,4.2035649117797e-05,0.032389666623103545
CADE,0.07404235561093833,-0.02533398514194167,-0.0001307349737710052,-0.02970486890873482
CAG,-0.07814395524805474,0.07585030119355371,0.00014339518820030706,0.07650792831686118
CAH,-0.060681025055153076,0.011029881586164312,0.00013113598824807636,-0.07399043477246817
CAL,0.11532683938437206,-0.02188419651782981,-0.0002024758790710214,-0.20348724366799312
CAT,0.008499066875414619,-0.029919092522139153,-1.7759142108140363e-05,-0.0012203558621895398
CATO,0.13746459173832218,0.1045255401018624,-0.0002630179741989064,-0.052171232678009376
CB,-0.017553742985171476,0.08454520282410943,3.94442511229276e-05,0.04522039519485436
CBAN,0.06447408847759542,0.009777908945336616,-0.0001173340224316314,0.038745734022854375
CBT,0.019511875278648706,0.020348237426051272,-2.592254390323609e-05,-0.06508602355252316
CBU,0.005568044152906172,0.09308355786812263,-8.01256248678106e-06,0.10042679233835948
CBZ,0.036737951539589635,0.051577134606266554,-5.5692107109546474e-05,-0.031494842351201
CCI,0.08522715033094594,-0.03331283175346963,-0.00018391020327065966,0.026854292940662425
CCJ,0.19165589336244862,-0.21746395785194753,-0.0003728155804046396,-0.18036039471718257
CCK,0.09161015798868954,-0.1455744656088708,-0.00019887345465294248,-0.01646338448840182
CCL,0.32343718710844094,-0.3183335718401376,-0.0005642230764342226,-0.3588437583205781
CCRD,-0.07693258439450927,0.1801297955766649,0.0001432421603115297,0.3312407087990214
CCU,0.04654303619847513,0.03913372630465504,-8.45540846894921e-05,-0.014753726367996408
CDE,-0.012779927189239846,-0.06497263400205615,2.012640521190101e-05,0.2224198701034062
CDP,0.0069928473747402475,0.048613395871669504,-5.2194377711464734e-06,0.04901387566127012
CEE,0.17989941668273207,-0.12034890344362106,-0.00034262553125628814,-0.015191084777617846
CFR,-0.026106521205343177,0.17499694780121214,5.446329204050748e-05,0.11747370520071211
CHD,0.0848966048971646,-0.09026595073599146,-0.0001739383962888752,0.0054499135312899806
CHE,0.03949817425359589,-0.09748939804649125,-8.580868399846175e-05,-0.04789955602455721
CHH,0.07936429581215305,0.03995104258628063,-0.0001556747225079924,0.08189003049717783
CHN,0.0010101972183761314,-0.06009280952925266,-3.1275663122595776e-05,0.16472532839983947
CI,-0.09742502111022164,0.10855825869108801,0.00018990823706993565,-0.004422228930406416
CIA,0.13627720388769354,-0.09202324655282697,-0.0002479053978544504,0.04428059508992435
CIB,0.014574962743501405,-0.025683318780007024,-6.7771794987868395e-06,-0.06316385527141424
CIEN,0.03721106349526174,0.11276832254124605,-7.805584570143298e-05,0.29670007315182995
CIF,0.09311896210991506,-0.04837862815217662,-0.0001800738220452333,0.008074147492084634
CIG,0.04547279610630011,-0.05247046897817917,-7.361845038178494e-05,-0.06440096406414389
CL,0.012979456260869823,-0.04251211311818975,-3.617333580571008e-05,0.05630489801306712
CLB,-0.017357904524687058,0.04683332196928809,4.457646058377007e-05,0.009305239904086198
CLF,0.17356521533411914,-0.26456982563913606,-0.0003837620266418651,-0.12349771689841947
CLH,0.06852897586929675,-0.01212165898695758,-0.00010695271546196615,-0.10019551126059997
CLS,0.19099579809518472,-0.07756885029741133,-0.0002911575038259395,0.022052096287846917
CLX,0.028867856383859993,-0.0957039744030851,-7.116203156749823e-05,0.06404728250245156
CM,0.11341666842687803,-0.03090476513284605,-0.00021609148990624563,0.03187356198189515
CMA,0.057435368210569174,0.12907910935046732,-0.0001072485885930119,0.08023664152999753
CMC,-0.004851964008357868,0.1652236401935537,1.5040733146315377e-05,-0.018201858472819504
CMI,-0.050745587304411754,0.03137381012861319,9.310998958705213e-05,0.1361564454218759
CMS,-0.012401679965782366,0.053642631823810294,2.5707211759651294e-05,0.06326806860442065
CMU,0.0731236466964317,-0.046130507355309214,-0.00013947316912926722,0.00627708068111573
CNA,0.005466330413320973,0.055621686433173056,-1.993432942340445e-06,0.03278211471526272
CNI,0.040074061684393175,-0.07629238385116859,-9.148168901079723e-05,-0.04345395118963539
CNMD,0.15942142479411955,-0.1480285250574617,-0.00031492407199920636,-0.14588048785476276
CNP,-0.009633670282408465,0.11838071004915433,2.998715310757738e-05,0.026951738368687736
CNX,-0.03578829929966225,0.10143536667084022,7.890932135627693e-05,0.1603073761194937
COF,0.16499939777354,-0.05763714096587314,-0.00030611434628352585,-0.026444060639961815
COHR,0.08312747613377015,-0.22520432025492687,-0.00020542383648217144,0.34488577977346957
COP,-0.0765504090598553,0.28418662041265685,0.0001711452517316192,-0.08113438399451879
COR,0.014782295565924851,0.012647724312644906,-2.724064182349495e-05,-0.04203548581128948
CP,0.013876967448093289,-0.08166799666328299,-4.5520621224703905e-05,-0.0068545614311526035
CPF,0.06362829017095757,0.15305961089963724,-0.00010121925942357946,0.11279380214455202
CPK,0.03993534948498708,0.03896020281728554,-8.801926667748733e-05,0.09870358684975074
CPT,0.10971849261172957,0.10223850102529607,-0.00021702830180456156,0.10424427339397027
CRH,0.1912125137246492,-0.1900806807330997,-0.00035137521227568413,-0.14887254383413762
CRK,-0.20060568451151578,0.5557855785321372,0.00042842323876690624,0.3046275288899314
CRS,0.02782888431951747,0.06623097739509701,1.919845719468294e-05,-0.002639365478757985
CRT,-0.27765777111468587,0.32754673425828745,0.0005377151224219001,-0.05965340659544027
CSL,0.10323472335962106,0.010962131895382659,-0.00018940594619587525,-0.050282390096519164
CSR,0.13624580049347637,0.015018383054190402,-0.00026816873650620764,0.06422848121654241
CSV,0.15199541447133222,0.10690852991355708,-0.00030923322023958255,0.24106522338006772
CTO,0.043150940106838016,0.10580031963608072,-7.681226562999965e-05,0.05077463133158314
CTRA,-0.054669553057388645,0.09337192154463085,0.00011525456704114534,-0.035292632333457
CTS,-0.0003475729613859224,-0.00509671515026642,4.5426262704553744e-08,0.0274799666515269
CULP,0.12271392063568272,-0.2469301428291317,-0.00024656841289055764,-0.046906607110288566
CUZ,0.0732383919744204,0.03563017514213723,-0.00013315168168230584,0.07731974465763881
CVLG,0.04294335344053366,0.07090130528261501,-7.778484950034248e-05,-0.04269032476590469
CVS,0.05577345521962838,0.04639339375612988,-0.0001185707003607886,-0.05051528725374012
CVX,-0.11310243220422274,0.2498605400797299,0.00023477897899545908,0.007826779361147236
CW,-0.0023899122316899555,0.08429405757464528,3.440940173911333e-05,0.01744828027253811
CWT,0.03878576986183735,0.02988655228694622,-8.678046711823109e-05,0.03347130904900286
CX,0.2845989632829269,-0.37876808546291607,-0.000557234569966647,-0.2971102529156871
CXE,0.06764814790307655,-0.04607732244332963,-0.00013099727785995802,0.012315239112030366
CXH,0.07868344388495395,-0.059375921986425155,-0.0001546144607243033,0.00921345232013715
CXT,0.13525809594503224,-0.11150306998675498,-0.00024160942980487599,-0.19805264083477814
CXW,0.018935931768231294,0.2034493337787815,9.783560743076292e-06,-0.012833273579947364
CYD,0.13496380628819812,-0.17576615956349007,-0.0002744950249916611,0.022782435295379884
D,0.00012853474967119077,0.06653669558440273,-1.5735978302761078e-06,0.1144316950621498
DAR,0.026083394006571725,-0.1675129332908147,-0.00011815847387486311,0.09214974832231401
DB,0.048352757794635305,-0.07905815093971208,-0.0001051155174806584,0.04694457562921585
DCI,0.023575184925077233,-0.013954145438648705,-4.095250811499314e-05,-0.0295246644822759
DCO,-0.027619661498138676,0.0031162344694682367,5.6478823437214245e-05,0.041515403439969595
DD,0.06487650429959349,-0.06408084146674953,-0.00013085412071950353,-0.022173845478846276
DDD,0.21616015006971429,-0.038909798315088256,-0.0004529008427845635,-0.007437454716071522
DDS,0.19571953095798209,0.4316095960983794,-0.0003680990402512574,-0.036092293245395854
DDT,0.03622664845687447,0.00373581371819366,-6.847938081726073e-05,-0.005660494414350158
DE,-0.04169120089913967,0.0076353049426221885,5.272197973987987e-05,0.08505986499635036
DECK,0.08310148433311111,-0.14009722859006768,-0.0001654127252085913,0.053764838962009995
DEO,0.04315708186111813,0.06079643541924036,-9.152648185931783e-05,0.039026854493565265
DGX,0.028765520496085436,0.06840557915135495,-6.632915951548801e-05,0.0860921090680907
DHF,0.0696961569492798,-0.04864799844085104,-0.00013403788523805305,0.02177025012464182
DHI,0.21207881661557865,-0.21371910333647587,-0.0004142202304907583,-0.19746580012254838
DHR,0.07731856280274117,-0.0466362055786607,-0.00017781768726887054,0.06256589585980554
DIN,0.029664177704896395,0.0742214751626973,-5.736754087717899e-05,-0.03706234646077343
DINO,-0.07299194467441329,0.15213325328222896,0.000169122900870039,-0.1811287353748196
DIS,0.07624683164910649,-0.11968045008166182,-0.0001603897771117052,0.08418966223055738
DLX,0.1531294834948268,-0.07021233567974561,-0.00027127845524707594,-0.0992123894655644
DNP,-0.053308603110717,0.13113006518002382,0.0001086830755953061,0.0768577444640387
DOC,0.03987245167175483,0.05319990801944368,-8.023609528506198e-05,0.08168205574307313
DOV,0.09928359785030512,-0.011409703004553542,-0.00019495963925623798,0.03798795439186183
DRD,0.028694900246104986,-0.3159713414391016,-0.0001238033451555487,0.11701413591538372
DRI,0.06346592733662956,-0.02509885039032863,-0.00012102651840710174,-0.011752342616034632
DSM,0.06663672100606861,-0.04014941707970895,-0.00013274373113459498,0.01933117302478953
DSU,0.09385077218972755,-0.07096766141316971,-0.00017538973237553324,-0.05754515569288115
DTE,-0.0006817411710532845,0.05934083893384515,3.854472910805318e-06,0.04232970740527022
DTF,0.04336968424653638,-0.039119451455926976,-8.677136641743743e-05,0.025244238041310926
DUK,-0.0008105795093607093,0.046496927371079966,9.097372349956001e-07,0.050382945231508575
DVA,0.12158485826662453,-0.21524750813990018,-0.00025112568281165926,0.042275056631867786
DVN,0.012454560929352371,0.4382814732962813,-1.6572512225199176e-05,-0.007177626919094421
DX,0.04853716178796812,-0.06795527790137768,-9.94244718824644e-05,0.018023526167328874
DXC,0.03479624357588976,0.07533306950928811,-6.054710583361378e-05,-0.003668420822632546
DY,0.036660407791851764,-0.0664099207397297,-8.837690951528365e-05,0.11301208133948479
E,0.061465381826024144,0.036371945156402796,-9.976755561334066e-05,-0.1413416174954671
EAT,-0.0454894680142553,0.0557287020354808,0.00011379962196995941,0.4220125988078258
EBF,-0.030515089690701665,0.08548312434185106,7.108195078264767e-05,0.0016940207835848381
ECL,0.14097764037557278,-0.15245429050027426,-0.0002716149532639156,-0.044336875915146255
ED,-0.019555385247419146,0.09370947681280827,4.779128821197354e-05,-0.010321943357327341
EEA,0.08306657497068864,-0.09022361176838194,-0.000166904667034104,-0.04021628873572822
EFX,0.15855362943293735,-0.12856403123648555,-0.0003254011525115341,-0.020335883872193785
EG,-0.022495611086003245,0.07438816916882335,5.561690285142695e-05,-0.03412615180865858
EGP,0.17347817336463936,-0.06763633935250346,-0.0003405547844089474,-0.07867612035004386
EGY,-0.02842616425178663,0.21584773806088053,6.976000643177382e-05,-0.030182061765974717
EHC,-0.046627971438949124,-0.01456982087104118,9.20330968304274e-05,0.0646942568705704
EIX,0.03661878568968925,0.010328938020281947,-5.7950301808671126e-05,-0.026200097069534977
EL,0.05381160450765584,-0.013944332829904663,-0.00014380118472406833,0.05985939098299734
ELME,0.04528218804287767,0.07176256981840516,-8.276383503449947e-05,0.06379361165838594
ELP,-0.04090673309116126,-0.003839884498465492,9.228809060015265e-05,-0.16630997874059741
ELS,0.10309086700644664,-0.011536312395788438,-0.00019742533412276872,-0.03502039486110552
EME,0.016787213760483196,0.10079543458250065,-4.069202230921887e-06,0.13203179735547876
EMF,0.05237624618886062,-0.1052292744398117,-0.00011246233412874618,0.016666138313376874
EMN,0.10595572957466659,-0.1114217588614719,-0.0002216487750593965,0.012417448746911289
EMR,-0.006920869352580534,0.05004454369663869,1.5084985775105919e-05,0.06974941823880829
ENB,-0.006539431778671837,0.11279183983121358,2.3238986711235365e-05,0.05234075096474929
ENZ,0.1525965414509966,-0.10686737589626528,-0.00030947678871218187,-0.0738812751374162
EOG,-0.06076866072281418,0.2989448222689872,0.00014182857668265658,-0.024552351531447948
EPD,-0.007873828281480135,0.09376955037506507,3.8457533477989636e-05,-0.01315067497077881
EPR,0.1318836550071912,0.02759276260593168,-0.0002220906597080012,-0.15904738999644769
EQC,-0.038260697594091335,0.07482318732730037,8.139195273770827e-05,0.1043593786250507
EQR,0.11060093234455795,0.06732229668536704,-0.00020225325279286943,0.026192758689206747
EQS,0.10686271332310994,-0.12737017773754614,-0.00022578812785228886,-0.027797200397528633
EQT,-0.04689555325591599,0.15245736971471519,9.428465983021828e-05,0.008061818205095696
ES,-0.023077723178163107,0.05402189660904441,3.494246705853382e-05,0.0759628862824997
ESE,0.049046349245712204,-0.11499611529129242,-8.974748206774796e-05,-0.06396049990616383
ESS,0.14370464478174613,0.0012906441813935708,-0.00026659023489484374,-0.01662854381400232
ETD,0.0722115231246317,-0.033822580124509095,-0.00013996836196493445,-0.08910457918879523
ETN,0.1299522947137364,-0.10079555052682065,-0.00024829683075873465,-0.04210122466152073
ETR,-0.03462771728096124,0.1415372714616373,8.072733694031164e-05,0.13836876998008357
EVF,0.09660878779237185,-0.10456422833168025,-0.00018231073143838705,-0.07761151512937259
EVN,0.06094634363741813,-0.05080946567046893,-0.000123770308121135,0.028129705606192913
EXP,0.17216075522946492,-0.08352589840388637,-0.00032667010119799555,-0.08425999412295639
EXPD,0.1267176935983776,-0.10431074797940854,-0.0002576885311826177,-0.06547877683743998
F,0.22329675158558815,0.05481891829672254,-0.0004387901665726529,-0.04195859870208864
FBP,0.10037112234655997,0.010182903235945775,-0.0001795375568258116,-0.06653683230937969
FC,0.07069058464433402,0.20068611450156043,-0.00012880357623148986,-0.019438719097591865
FCF,0.07672505022766683,0.06671453137389312,-0.00013477163746249132,-0.01951983070950304
FCN,0.06750357300109945,-0.020011713634495703,-0.0001262396731863645,-0.08344198599103773
FCX,0.09895925365418609,-0.1573590439457245,-0.0002443764636060053,0.04142483482225143
FDP,0.004149700164469947,0.10564442039833034,1.2985322787775755e-05,0.04234332695602308
FDS,0.10633849290997563,-0.0627880992266602,-0.00021733150865137218,-0.01988925470927768
FDX,0.1517873681304227,-0.3013530703971593,-0.0003214342177224605,-0.04051029223527143
FE,-0.0047615664449954485,0.16733535696610358,2.6059386828758413e-05,0.034541751832779875
FHI,0.0030214050222927475,0.1039544471816822,-1.0391637785128749e-06,0.08733736163156786
FHN,-0.18369039265087594,0.3442675040854159,0.00036881756704088,0.20849677180550027
FI,0.024656855973299047,-0.023190583783352207,-2.9355903346291873e-05,0.03121367711544355
FICO,0.04211251448359308,-0.17501968911917565,-5.84117644771287e-05,-0.11032436974348746
FIX,0.11440130693357795,0.06916941531047188,-0.00018703094661173814,0.024787087739327713
FL,0.019827180376672218,-0.02234227642202436,-5.210241562244797e-05,-0.020313470453466164
FLG,0.15136580302439603,-0.17104587110271935,-0.00029892996110633674,-0.24445232683171786
FLO,-0.02718734153388849,0.07892404473522137,4.309879126361549e-05,0.057509368649807824
FLS,0.023495015958364566,-0.015266010160721755,-1.5240757576980013e-05,-0.04279631095867283
FMC,-0.10663224220065128,0.09611116634689042,0.00018365298046185696,0.11356341643276723
FMS,0.13397326145792482,-0.20599599674351005,-0.0002623099704523457,-0.039881807554305634
FMX,0.13657892367714158,-0.19258673740524998,-0.00024243986543345808,-0.318323765386705
FNB,0.009566388585235494,0.09032597852622892,-3.0114265544001206e-06,-0.021979555175313886
FR,0.11938969106458384,-0.0069074480749557856,-0.0002359999632046009,-0.01676959227409067
FRT,0.09775154540658512,0.10145206154761871,-0.00017477705191369652,0.0018056357120873482
FSS,0.11246277256759918,-0.1002478344484173,-0.00019915605416141735,-0.15189079997290103
FT,0.045758428654746164,0.006764899672659167,-8.710378650371355e-05,0.035012574750304434
FUL,0.09998374479872944,-0.00827110960573237,-0.00019707150851373638,-0.06922233615375467
FUN,0.037090594412624286,0.09068051294443301,-5.684629335750424e-05,0.04450461385588443
GAB,0.04761085773621892,-0.002529024695659224,-9.68559870840411e-05,0.05456627268798138
GAM,0.08262043711056402,-0.01912886238220893,-0.00015035225629197319,-0.0025479980256616825
GAP,0.22204416285634057,-0.3396592332097635,-0.00041393461192695824,-0.2412782351295801
GATX,0.02245680920724642,0.040630159440998605,-3.634443797213144e-05,0.034248240483662394
GBCI,0.004763222985945577,0.08035496723225202,-1.246575113982018e-05,0.11577269796425269
GBX,0.11623597635109743,-0.07703983307336218,-0.00022183776582017367,0.0175673753247506
GCO,0.08579431343290622,0.2604323670128506,-0.00015681832024333486,0.12498310725460005
GCV,0.027448700170292183,0.023821637606683887,-6.628473746912028e-05,0.12710075081757
GD,-0.0027111678465519145,0.10570731863840259,1.564308009770199e-05,-0.026352613361936842
GE,0.16317057371142263,-0.1707855388929838,-0.0002802167172801795,-0.14173627807481765
GEF,-0.0010239499942962971,0.040948528748428546,-3.8340377641679635e-06,-0.00021970234930144316
GEL,0.09433727761657848,0.1675769239128954,-0.00014750882513400732,-0.12908310697212172
GEO,-0.1831687558389084,0.3512837783381517,0.000407616905826802,0.33357174838999304
