,CPI,Unemployment,GDP,Interest_Rate
AXP,0.29145015691447024,-0.0973152996156547,-0.0005568514127685942,8.910957283699897
AXR,0.0016784738464396215,0.844453531318324,6.7697659106302766e-06,-32.19560419153246
AZZ,0.1540356033462104,0.24797314890024438,-0.00030323394626941,-5.7185392921353335
BA,0.4267601956009434,-0.41221237487413814,-0.0008656332369531006,17.963412691127854
BAC,0.2504504432954877,0.17520929367838703,-0.00047879075188553277,-18.110847032041704
BALL,-0.050505799067364895,-0.1674641618875982,5.812617069494985e-05,-4.485925576010973
BAX,0.027045989362104023,0.28913721739783615,-1.3983595693600748e-06,-5.811791468191765
BBVA,0.32666266129087773,0.20984155137040086,-0.0005560863646598413,7.175229039113957
BBWI,-0.0853240362576583,-0.37937009727149784,6.010442067083677e-05,-0.42633176194415273
BBY,1.32324329321599,-1.5128771995324812,-0.00261882450589912,57.965494253624826
BC,0.2663548954407075,-0.2906077556577308,-0.000600382879854866,-0.9517578475852051
BCE,-0.06618939571936909,-0.08473237722905697,8.761633625613274e-05,-0.41551766513044786
BCS,0.21119451675453574,0.14060898622696005,-0.0004202844117422999,-8.661189091239955
BDN,0.07017073262699093,-0.05597530938550538,-0.00014713559487793126,-4.818840859708309
BDX,0.13945503032212256,-0.33583087213382556,-0.00029071944796593696,4.487303259959197
BEN,0.23942139188521655,-0.07913010285384864,-0.00048048125491746696,1.189435875841602
BH,0.27044656347664714,-0.401946681289833,-0.0006087680399362028,7.397797260166851
BHP,0.07307391214125143,-0.18565123473407755,-0.000236821251917263,-4.084983567782896
BIO,0.11271201955717339,-0.13127194369910525,-0.0002447899318130664,1.5316151763988943
BK,0.18845896416390373,-0.3106939997908088,-0.0004103555509957224,-2.0686161983094316
BKH,0.2166489228236062,-0.15645860117983904,-0.00043329210004136587,8.700144898046268
BKT,-0.07248275327247615,0.06479748037564126,0.00013701726800939562,-2.1144760329800296
BMI,0.11069637348436775,-0.021469326381739328,-0.0002527028598188659,-11.689931670053499
BMY,0.2564574485363658,-0.13175935834391278,-0.0004612601327552146,17.16680280543377
BN,-0.045348344288172894,-0.30527600966298346,-1.9690850426690165e-05,-12.268896571730602
BOH,0.1943055484034434,-0.20665780428438404,-0.000388730673253429,7.163708822597783
BP,0.1980997262420959,0.1180013215243632,-0.00033895838456955707,6.615380930924772
BPT,0.12467242594733527,-0.9061858974450633,-0.0004317723891267278,11.043171682580692
BRC,0.004989886911476265,-0.007574183885661718,-3.796246514269942e-05,-2.08150722284247
BRO,0.10030601982290858,-0.3375534270495912,-0.00027518641004181665,1.0696095774331709
BRT,0.0470681152294274,-0.4220875096335686,-0.00020302620840018104,-0.27463241464137955
BTI,-0.010631637238238388,0.01972063051427844,5.9218959510866365e-06,1.452776906123015
BXMT,0.08059103245328837,0.6442099991205632,-8.644592074447122e-05,-9.646354181289517
C,0.21166400000119223,-0.4913902597661633,-0.0005485306849510874,-7.109858578503169
CACI,0.09656349448154096,-0.21989424074180142,-0.0001963845312112078,5.822234695060268
CADE,0.509400150560938,-0.11949635042633487,-0.0009564239080392389,9.476203271566137
CAG,0.02724814252115157,0.15324241193790383,-1.3435224573893345e-05,1.5610630018998986
CAH,0.24216079803099078,-0.40937639452615204,-0.0004990193041036761,11.362062415449573
CAL,0.29979385982321755,-0.16342682810324913,-0.0006722607344607778,-13.169436162358908
CAT,-0.02790381452528825,-0.5574925223074414,-0.00010803638862300069,-1.4917385757624018
CATO,-0.05244106051074959,-0.3478172686079178,2.4302487446170584e-05,-6.103342672116834
CBT,0.220897777577932,-0.42010315854068575,-0.0005533414862284314,1.1967774286085244
CBU,0.23732025505495785,-0.5635430470158462,-0.0005740375601053227,9.547876707726584
CCK,0.04515862622898237,-0.28742307027907993,-0.00014807880792633288,0.8230119330238226
CCL,0.026283328645235887,-0.53636640141492,-0.0001847286696391448,-5.187630978400451
CCRD,0.04096849986396828,-0.2849119275279546,-0.00014262716065838177,7.601868672754212
CDE,-0.10700848680515604,-0.15249117771173953,4.67635288405599e-05,-9.331025804015797
CFR,0.23097700537605487,-0.42429256396407217,-0.0005256009222440183,6.484789100472391
CHD,0.008950555171783418,0.11413084483326688,1.4586818995007689e-05,2.588855685632383
CHE,-0.05742368510577422,-0.2897037585779526,4.279701317877471e-05,-9.429363333635749
CI,0.25863689493235337,-0.058671339439029406,-0.0004711416570752497,8.084485731305378
CIA,-0.10472170613336508,0.31108754694692003,0.00021365197807893255,-3.5754256110945812
CIF,-0.0035840743287055216,0.03787016832289729,-6.64043433614564e-06,-1.4747342415287399
CL,0.09523636628669657,0.096945215222895,-0.00014916088645565428,3.6848114817295388
CLF,0.08508418309514351,-0.6818855802043237,-0.0004126808228317458,3.3860030977936226
CLH,0.024289539376728165,-0.03862931850671767,-8.947035847226698e-05,9.437616571407423
CLX,0.09233592522263756,-0.06309782614833269,-0.0001702859789090988,3.120786414591033
CMA,0.3512764032146019,-0.7629602559107616,-0.0008317982088420495,5.03695529291943
CMC,0.3029574675036707,-0.2733956106322974,-0.0006378844041648457,6.967656524296793
CMI,0.11747274200613085,-1.248534105258345,-0.0005795602047611315,-2.6279193402685115
CMS,-0.0962271963134831,-0.024096189728863467,0.0001888339311694777,-1.52943501530501
CMU,-0.12296404997427504,0.17695543823228982,0.0002635411731956583,-3.60991383344225
CNA,0.3147952299225601,-0.2966660813190279,-0.0006424007115508057,10.993030698648916
CNMD,0.2617731833676313,-0.329860887776097,-0.0005428565144744435,8.347363695198016
CNP,0.05791209150970632,0.01687305554502264,-9.793656184215946e-05,7.18123146679142
COHR,0.06990734763514533,-0.46905255906490534,-0.00028494328806760727,-1.228091266875469
COP,0.10571182052029345,-0.28653072409014607,-0.00027745079305696585,4.000940594885837
CP,0.16165024687357687,-0.05869157326648162,-0.0003183442368447434,-1.1764943264571985
CPF,0.2053371604798942,-0.5728147798770389,-0.0005060836785967249,-3.1422058820492045
CPK,0.06311465759053089,-0.3593438267154829,-0.00017736815165209086,3.565703133145731
CRH,0.18645075549823753,0.0731666634507572,-0.0003125984093641371,5.8889647956014395
CRK,0.4295959962197794,0.004832604081190534,-0.0008258868673602978,8.788663980743829
CRS,0.12312774254061071,-0.25050061003061225,-0.00033185056144374725,7.4922460614811035
CSL,0.12334191371276197,-0.01041384096137631,-0.00024041752604774327,0.9215385170294169
CTO,-0.0886682862530674,0.028500316640734887,0.00023800255897948527,-4.09699365673305
CTS,0.5283010584514776,-0.5179146412920754,-0.0010865942718411015,15.123502988926205
CULP,0.21284418421450033,0.1890233546983587,-0.00040095368922887786,-9.479501912552783
CUZ,0.11966360867246716,-0.16274254055863022,-0.000264481925142529,-3.7205081225444574
CVS,0.10586995343259417,-0.0790909479418511,-0.00017413986320358177,5.003442306364232
CVX,0.09027421137800537,-0.0738471246438694,-0.00020300710100464026,4.970335999574816
CW,0.41348112071048154,-0.4638160561469734,-0.000809068070377561,19.553500483268145
CWT,0.11771502170046243,-0.1458580982242338,-0.0002318627607565127,4.674141289126101
CXE,-0.16066991494809124,0.2176548760560643,0.00034517629887065304,-4.056691045906971
CXH,-0.1458619918941943,0.24440983452297743,0.00032023501780828467,-5.004528081175817
CXT,0.25551686763583886,-0.3620200125131591,-0.0005692916757030209,11.442338303829791
D,0.02363099714261107,-0.052940976249292636,-2.8594530126081763e-05,5.942865613524764
DCI,0.17089854313422523,-0.32207241741514525,-0.0004055503247631931,9.182662199889329
DCO,0.5613113119105823,-0.6309389999251513,-0.0011886150460290734,10.793841935913335
DD,0.21231481853382994,-0.39234566662020215,-0.0004831312051216674,3.7822003909614867
DDD,1.115136137341864,-0.3812463748162317,-0.0025019721737880585,-12.520322949488802
DDS,-0.06794530714073783,-0.19238526521989716,-3.110735604164305e-05,-17.535231650954913
DE,0.028508428966115742,-0.42362649610333647,-0.00018931309467468127,-2.3764577610969075
DHR,0.1531190981088993,-0.26816764403786947,-0.0003445209232320612,3.0865927994134097
DINO,0.12775592353902876,0.36414447072599626,-0.0003174149887449351,-15.691855103676913
DIS,0.20103267957403512,-0.18681416219044397,-0.0004019020502131765,2.979800667578857
DLX,0.24661291872428004,-0.5016722865372816,-0.0005934211080093066,2.410159541076537
DNP,-0.08771675124176388,0.024345273919540635,0.00019206481233575295,2.930686669714108
DOC,-0.22308947849099175,0.0411919789548059,0.00041567087659540036,-7.549120484597316
DOV,0.27671646974569547,-0.4404328472540909,-0.0006376091991805999,7.686347359899123
DSM,-0.1662753417819882,0.26682038581086487,0.00035842529261642664,-5.4419106747403605
DTE,-0.0866272409611569,0.09995299053101334,0.00020781108656951763,-0.8205026139556694
DUK,-0.07642333355195635,0.06195821815392183,0.00018158818650414188,2.3006967590380767
DVN,0.12676164150786082,-0.3974028389378792,-0.0003015453840884974,5.200837088453
DX,-0.08950273239145333,-0.24414570239530242,9.164824583468567e-05,-6.603085945189489
DXC,0.2715347058704628,-0.019359780270844264,-0.0005254243226808161,-9.372250845354081
DY,0.011549839928626146,-0.5966392802810905,-0.0001536234754404564,8.608457557137182
EAT,0.11028791630324691,-0.2703445350212645,-0.0002524049155875896,6.758967079364201
EBF,0.1969209433854649,-0.077768655169548,-0.0004211875441757773,-0.5421299239276255
ECL,0.22114917464999384,-0.039638027768189206,-0.00042942643353185983,6.123541633337872
ED,-0.12620763643901609,0.016293237932767688,0.0002616904443953315,1.852867058833109
EEA,0.20351731687671745,-0.18868968489982435,-0.00043844487909538987,0.2555647759418869
EFX,0.07798679333909625,0.06018904718171621,-0.00014513367954338552,-2.410143938732059
EGP,0.0031764151683254557,0.04103361654107777,-1.3270377072709116e-05,-3.587440058657244
EHC,0.2700580468344984,-0.3561218673309911,-0.0005531776312877046,6.083762844318545
EIX,-0.15864018341415648,-0.047512899602859086,0.0003162067486296438,-4.675879351387848
ELME,-0.12446172829109615,-0.19913251901193352,0.0001996070573334896,-4.636064112720213
EMF,0.022662241314584226,-0.22029312535983533,-0.0001209209116038723,-5.178243276275112
EMR,0.23684644743670935,-0.45358646080907145,-0.0005699613895311928,3.3351429929293355
ENB,-0.1171146933377843,0.1423638150566587,0.00023728657763066874,-2.1691821076268183
ENZ,-0.06390893350477235,-0.390988747849292,8.388421912647326e-05,-11.343122576605452
EOG,0.17098533453366654,0.06273946921357852,-0.0002916413796436451,4.084567219996342
EQC,0.28474128483389466,-0.47294961040464617,-0.0005976936302846125,7.153311429742013
EQT,0.30392615819580954,-0.006786085549135323,-0.0005717563384241,12.73404304333937
ES,-0.08271338998835527,-0.11815175918526033,0.0001382701061155983,-1.6560868346605104
ETN,0.25839594690193857,-0.5932570759002023,-0.0006617620232776122,2.69007324311662
ETR,-0.1348980603826772,0.01704467104383668,0.0003175225655219771,0.08093094241456257
EXPD,0.0656527178702005,-0.7121973721766793,-0.00030063266932378596,-0.20382362369392587
F,0.12718496681269137,-0.7587048504882472,-0.0004460109145725255,-4.003039069818349
FBP,0.327098826562172,0.30995186217794163,-0.0005028353969378507,0.14019243047446975
FDX,0.23552395150160896,-0.3853778482674461,-0.00048598151970308257,7.303485608658119
FHN,0.09419409616288352,-0.09931614776609195,-0.00017792100831653945,-4.176136622646553
FI,0.18740950189550243,-0.19078300547246854,-0.0003871659710642239,2.031781206917646
FICO,0.13283056142833227,0.18640687907860037,-0.0001918663369623319,10.128583674866903
FL,-0.03823599055952953,-0.4263904410294191,-5.1966606993358866e-05,-3.2830422001437474
FLO,0.2391669695687304,-0.07047307247622007,-0.0004839392941114462,5.247775938912648
FLS,0.4448482989092575,-0.26313106764189675,-0.0009400876364968336,4.761972909240397
FMC,0.22679329739641002,-0.15078190169007222,-0.0005278987446691863,1.6869040349774138
FNB,0.03147091840762796,-0.3950593775162915,-0.00015562488860337842,4.991597748218253
FRT,-0.16173734551889363,0.06023487608439784,0.0003237489277827174,-5.151821613659207
FSS,0.5431818914485276,-0.32651197136510174,-0.0011113207496012412,0.6413789063485255
FT,-0.03474117859360148,0.000633178907861479,5.535107132273985e-05,-1.3180225914308776
FUL,0.3240649842403231,0.29521056502774756,-0.0005711448111735962,4.057132905186172
FUN,0.23470907145684816,0.22872406793544556,-0.00043973460001645037,3.7089358833857826
GAB,0.2888959584482061,-0.2312808334293994,-0.000598905153827517,6.572638319774597
GAM,0.1519565007105177,-0.22099390349249992,-0.0003287751089941504,2.4834092850767315
GAP,0.14890440699612567,0.14408722054697828,-0.00028698344274971643,-8.86372545435804
GATX,0.025152310073329128,-0.1193836804279994,-6.849673355699415e-05,5.088455184692538
GBCI,0.6148895337370283,-0.524008640514299,-0.0012414094535956322,16.616324733933503
GCO,0.04280364688650417,-0.029954467949278578,-8.356638091024451e-05,12.85507159313093
GD,0.04442254384214842,-0.2778670437102202,-8.148187873213697e-05,2.3835949930059943
GE,0.21893173271624308,-0.20279642043958757,-0.00047478549480570176,4.3781639548688505
GFF,0.12619636996084943,-0.14801641922375597,-0.0002808326905085756,-3.8123702067986223
GFI,-0.5375342787056138,-0.2686317904569809,0.0009448053957528124,-18.159028823570104
GGG,0.2519939094433369,-0.35098485912073996,-0.0005657601279325797,5.5904884008696145
GHC,0.3279172361632686,-0.5003918053762644,-0.0006451361436197178,12.889417205169964
GHI,0.05644151156033526,0.3603721078143386,-7.54334190393724e-05,-6.883765508738923
GHM,0.5155402711219906,-0.3207543487659841,-0.0009968987150805186,23.63372339829867
GIS,0.08148686177844722,-0.015590386579215304,-0.00013678800397316955,5.557379637812435
GL,0.23697466891335392,-0.33342693923006067,-0.0005244127123813502,7.169699943602901
GLW,0.16476941784924878,-0.4907557163932857,-0.0003541374959943888,4.092689808715005
GOLD,-0.12015352554198752,-0.2521532582455898,9.948869170828267e-05,-4.889111414960593
GPC,0.014323566661425334,-0.2976704675505204,-7.337479575408867e-05,4.104997653393795
GRC,0.21772845399045698,-0.20988147057706497,-0.00045564183373830724,7.203800261925486
GSK,0.18199028435608067,0.08150047013702806,-0.0003253926743783109,9.330676557072524
GTY,0.07778549018729503,-0.5507684625655936,-0.0003074326634863178,-9.935882560500794
GWW,0.0703378108402698,-0.14064408232603098,-0.00018641980216627108,6.122559405749028
HAL,0.33688497579921384,-0.5733225606360604,-0.0007754748901618314,9.879165938383288
HD,0.04944892985146008,0.09323767943598116,-8.289110714153336e-05,-2.8033584796559436
HE,-0.12494804670979903,-0.04470781020317693,0.00025469609809544713,0.1060655447207212
HEI,0.23472508764941116,-0.3054595697708447,-0.0004997612380581717,15.324717915365296
HES,0.3642885258736481,-0.6834651998752267,-0.0008184706441495271,11.693716840429877
HL,-0.17790218195256055,-0.7363512106940681,7.955485076238666e-05,-17.4628602015292
HMC,0.2085276560060574,-0.17234639608638888,-0.0004779282593472267,-0.6912934528033569
HNI,0.05827863920091516,-0.2983130113373399,-0.00014501760292701116,-1.2082638956710108
HOG,0.21487755742922082,-0.22687456958802577,-0.00048145632142987393,4.949059356432876
HOV,0.3394338863409262,1.9627834243331903,-0.0005875913254056453,-71.06615889181018
HP,0.3043653410275293,-0.2515543908562967,-0.0006272312712459205,14.666254995808721
HPQ,0.4083928425425106,-0.9268259634773929,-0.0008077441066434154,22.158342849203343
HQH,0.24468019384403678,-0.16355813674314928,-0.0004718671467446589,6.88367672280034
HRB,0.2219040106485481,0.4983397832046109,-0.00024640784528290327,12.165593792625495
HRL,0.14701626254308006,-0.3398197911441226,-0.000336846012784886,7.3772315203117715
HSY,0.10454950139496573,-0.07994495674055999,-0.0002261375874780952,5.572885946069265
HUBB,0.14029648117703178,-0.09102625738119201,-0.0003123348818154237,1.8460964764159566
HUM,0.0196145877768581,-0.15864556340290392,-3.0628316775582753e-06,15.411169940265678
HVT,0.6374373105468553,-0.07672311197003705,-0.001233781028253833,10.616797481596958
HXL,0.31184704049583556,-0.26859934786076367,-0.000652075560365506,14.441263352630047
IBM,0.002308120513257463,0.14637552633087048,-2.988976027518131e-06,1.9517485208271383
IDA,-0.02875243317587887,-0.1339952237060214,5.218537981907523e-05,2.067962670988817
IEX,0.299089983286678,-0.3500791337811472,-0.0006365817240008287,6.49626793218975
IFF,0.08892019674771934,-0.3071555537961973,-0.0002444467021201491,-1.572490935318601
IP,0.0825867865963753,0.17506606623928314,-0.00012493073183739156,-1.7381151746377794
IPG,0.2558170512981474,-0.6005380743199444,-0.0005942628615684953,7.450810168826648
ITW,0.18165072371745616,-0.17962937347065225,-0.00037795120512665314,0.2873178299293971
J,0.36942806790868593,-0.3971689219188616,-0.0007995617011805622,10.581864450284561
JCI,0.17500966890082903,-0.058327261986331515,-0.0003459521418234593,4.041373157039352
JEF,0.2189184838223441,-0.3820102366156519,-0.0005193156586018044,3.5958545351726703
JHI,-0.1038447501085696,0.09687447650712241,0.0001879795678621371,-3.147864579486373
JHS,-0.06789023633654462,0.008522438744333494,0.00010048947790916932,-5.6081728432436755
JMM,-0.07914553550312181,-0.06318895095239033,0.00011282979867478782,-5.933277613251508
JNJ,0.108770806991343,-0.032215087303444884,-0.000183216374430889,4.608141273678179
JPM,0.19710920689306977,-0.11402712296613733,-0.0003942941588395005,-1.2204338564699102
JWN,-0.05304260733813048,-0.03465001140188641,0.00011447114218123694,0.4411490181155322
K,0.030469204107012742,0.042773709944055834,-4.181943428089446e-05,-0.6144490845332
KBH,0.2383498207422172,0.44782425761636535,-0.00046683816351422713,-24.258367640657685
KEX,0.3050177761609115,-0.12134598213827996,-0.0006006739640754544,18.98848621167587
KEY,0.29960479506959187,-0.7697981522400724,-0.0007353906511311514,8.32523546799604
KF,0.0357242314089614,-0.1329943495583866,-0.00013423854611588348,-2.9637040125743024
KGC,-0.10673050566906028,-0.11216945964093682,0.00012087989143616529,-9.11673618332225
KMB,0.052029915054880804,0.10432771625491191,-6.0313454781912856e-05,2.4302478800709912
KMT,0.26809506481899986,-0.5048606422861134,-0.0006700318697822061,5.930332495901857
KO,0.05086246202299112,-0.121911014974791,-0.00012538469870877755,2.3486685721741
KR,0.02922276635102119,-0.2812881002782129,-3.294352584148896e-05,4.429763185691942
KTF,-0.16954387319690228,0.2786847098218591,0.00037721503206178397,-3.7025164502794805
KWR,0.12534303218222245,-0.8513285157737834,-0.00047722429235275143,-2.4908960653114134
L,0.15015404255277803,-0.09114499551458359,-0.0003162143264194145,3.2151953232853625
LCII,0.3398989155982105,-0.11049150247996417,-0.0006726064171445056,6.825960164485642
LEG,-0.07283244625893485,-0.07656367458807323,0.00014250443116985145,-4.2438529086692185
LEN,-0.0335878506163797,0.2555868168753276,1.7733484580895187e-05,-18.6299434258051
LEO,-0.16729075908455118,0.2723241536418822,0.00036457920319826753,-5.439944108732609
LHX,0.2689560803513563,-0.0762110291742218,-0.0005203436646026849,0.8280798489051739
LLY,-0.1386306686821486,0.22135903300904475,0.0003278358605517395,-4.505811584800721
LMT,0.21426087668936986,-0.0441415178373572,-0.00035396790344204704,9.5804564732024
LNC,0.5391707747571887,-0.5614731398598894,-0.00109663546646932,11.509806962564424
LNN,0.003195179713603759,-0.17575947318997973,-0.00010931217761095402,-9.630828665589112
LOW,0.0729193894634964,-0.02022020463347607,-0.00011782129969848884,-2.5191547924099296
LPX,0.07057434211173318,0.5255964942918984,-0.00017560985292131015,-26.659207154065694
LUMN,-0.18531738069081122,-0.2989825213081954,0.00027425260670976837,-9.958300226964106
LUV,0.026137112755873108,-0.7902167028411148,-6.125957952130001e-05,-0.17611400071740932
LXU,0.12213466476020939,-0.32045291781000773,-0.00038515480650891387,0.5061246679886754
LZB,0.6525812764452096,-0.11984482798911258,-0.0012113120148793816,26.040518453072814
MAGN,0.3260644827429217,0.019014888228082356,-0.0006061232576152556,9.957728857981287
MAN,0.6876149975510834,-0.7442956085268777,-0.0014371284793122108,16.52274722946527
MAS,0.2064977056656567,0.14342713222031342,-0.0003706961280820764,-5.1159511672015965
MATX,-0.1009691942378225,-0.02838367478146421,0.00018491434399728682,-7.0422265054000075
MBI,0.23964616193860594,-2.0069372030766734,-0.000976354541335489,13.986163167220228
MCD,0.006864497804431949,-0.07367780045277506,-3.3986876495695206e-05,6.737985273986087
MCI,-0.08440767036161495,-0.139411211408381,0.00013118613782045485,2.6862381655639713
MCR,-0.0675721592622872,0.06666049614514807,0.00012519254351764375,-5.020347843807646
MCS,-0.10185599062249558,-0.09187541883714621,0.00020456196156908024,-4.321855881204115
MCY,0.0695941591646304,-0.2531525706585375,-0.0001506873329071845,7.121248764991185
MDT,0.12431332909141023,-0.012061058365104523,-0.00018283568232718705,5.35326828921372
MDU,0.32370740683017074,-0.02004251094312655,-0.0006012490506549992,12.402958668091674
MEI,1.296399232831893,-1.6073871562755253,-0.002685801844820368,42.64065448312031
MFM,-0.13790546692149983,0.25874923930940963,0.00030582269492801517,-4.814745879366988
MGA,0.2382249094693625,-1.097934714920441,-0.0007240237770735902,-3.8416259978065432
MGF,-0.08848447787307576,0.16315654427073478,0.0001983563647472153,-2.8197161206538706
MGM,0.587466326889001,-1.0786037676585865,-0.001334618865158399,16.640222791274528
MHF,-0.1520547350318265,0.14315963317258973,0.0003225869285963523,-4.088196138930648
MIN,-0.07830785103537824,0.16845190911804173,0.00016550522636660236,-3.9450599550803416
MKC,-0.002649194882205442,-0.05203759458018044,-3.650259501560005e-05,-3.587176424057358
MKL,0.09558925196120097,-0.16343459093625165,-0.0001889859241137326,5.274318386854397
MMC,0.11654937243347421,-0.22797631366789675,-0.0002517200812503506,6.1235519944249805
MMM,0.21954234599537079,-0.2411771032468099,-0.0004308846245264508,6.3355880139917415
MMT,-0.03752903156932597,0.017808425551297493,5.5920935805545136e-05,-3.5113109490588537
MO,-0.03004259502147194,-0.16299604472111587,3.87007550259888e-05,2.2502040362707763
MOD,0.3154308644698541,-0.882983378897311,-0.0007472075428066605,10.349500060513387
MOS,-0.0370232007452385,-0.3162128381276229,-3.5684339362296313e-05,-8.817761076688049
MPV,-0.08865059120223998,-0.054289424239309964,0.00015444412921473277,1.3460212274630576
MRK,0.06849512978820767,-0.012447570714284647,-0.00011246338467743242,2.483816180677287
MSA,0.08506271297519495,-0.002981625600170721,-0.0001846814154398374,-1.2552508024939
MSB,-0.048979911263351016,-1.9116015578641403,-0.0004962943038806511,-9.13129573155943
MSI,0.08073247224808432,0.10702395888223377,-0.0001469084086747341,2.6882233703507783
MTB,0.08050113484864369,-0.23989165289180325,-0.00023038141887629648,-3.852326801116462
MTH,0.2532678912010637,0.21061807821722336,-0.0005032099624645847,-2.4698178153036334
MTR,-0.05726470042666301,-0.8965040354550086,-2.2107679919280976e-05,7.3572098059318325
MTRN,0.051213346873117654,-1.1921013759881127,-0.00039830364081461234,-3.6388835813516365
MTZ,0.2623354038312513,0.18925040778582258,-0.000516827093149097,2.913530990676411
MUR,0.24558025147176704,-0.4992734221741202,-0.0006096470513015095,2.6471471501182835
MUX,-0.1264572576559716,-1.8299123015170031,-0.00038352553622922336,-18.420335040045998
MVF,-0.16928375442786842,0.17415198509285015,0.00034849830635369505,-5.5545372988457915
MXF,0.15074267813384587,-0.16248641914685377,-0.00039936886869035293,-5.589733678967309
MYE,0.24040700304268747,0.1335615636893989,-0.00044526892480872826,7.9872103869427304
NBR,0.21126124137087404,-0.4047375869602225,-0.00048460953047746447,6.79619012757115
NC,0.03671878973139211,-0.31014382870368395,-0.00032443730110365276,-25.087979010778355
NCA,-0.11406999375736088,0.17319242437055798,0.00025965388313536897,-3.2307123098641854
NEE,0.018372377634920396,0.09150833522853402,1.1159470109406433e-05,1.8626345699989089
NEM,-0.21511896182913348,-0.13664355418263588,0.0003263914064160489,-5.784794730250582
NEU,-0.008737413719488928,0.4483637472014222,0.00011120380620022186,2.9095840762810297
NFG,0.23402269221225516,-0.603805295139673,-0.0005607253266216583,8.662365512738983
NI,0.005319975021292953,-0.014203333325153509,1.6525593384003265e-05,6.045264847585027
NJR,-0.06755694988070125,-0.26627654993414,0.00011944518392215109,4.894278513999845
NKE,0.166203654073902,-0.35862356562668657,-0.0003625788570976174,8.288161277682974
NL,0.0291600387518502,-0.4298338327099478,-0.00021146816915945665,4.053929957237164
NMI,-0.17338111769064554,0.22961437095116338,0.0003824088877467935,-5.119017230053771
NNN,-0.14220177784792065,-0.11988401735626304,0.00023606307285910233,-7.675503056854787
NNY,-0.1396784768033608,0.18231474671709066,0.0003032285903388221,-4.276141363347871
NOC,0.2684384351028944,-0.38047095946151754,-0.0005407066684700035,9.209978497183977
NPK,0.18726486301449016,-0.5102742692003724,-0.00047960284801551456,5.71318618587994
NRT,0.06992975554688419,0.06980188527853247,-0.00013304064597695342,8.849591430680462
NSC,0.16622762695874813,-0.39050784063058064,-0.00034915803040980187,12.830577094377812
NUE,0.18107686948473523,-0.056536762486640024,-0.000351046453770848,3.5565756387993295
NUV,-0.09819193776295071,0.17396971449806192,0.00022048633554511143,-3.3178546882772078
NVO,-0.011491775375213918,-0.40776584724368625,-0.0001305394607599153,-7.538658068672527
NVR,-0.015256682207820733,0.14579201153176818,6.430461294204548e-05,-5.875420732804605
