,CPI,Unemployment,GDP,Interest_Rate
CIA,-0.6834026308107093,18.629141300135153,0.0012807192967372316,4.997749022188757
CL,0.12911031470739867,13.06980607132555,-0.0007759029572387277,4.357008314081133
CLF,1.2819927059029987,-57.54168663344409,-0.0017168889187146874,-16.417886063545534
CLX,0.004353769770965643,18.756489545087295,-0.0006071989367875119,5.965423226447795
CMA,0.07706831356689506,29.29192925351843,-0.0010999290667648154,9.26053052021752
CMC,0.2975406122187103,19.838317547699067,-0.001484249415923955,6.648777675469459
CMI,1.0923369758324712,4.164374727844333,-0.003153266379658959,3.08509128037288
CMS,0.29685750963583,0.965949479660866,-0.0008246927563377859,0.5649513159745126
CNA,0.07213607817063834,28.45590342400012,-0.0010882251104966656,8.986244438449004
CNP,0.0006020141414616367,30.483519504677947,-0.0009857826345189835,9.664314468824792
COP,0.2918851143291437,6.193378216553696,-0.0010561382980078804,2.415346753427275
CP,0.36735665583765115,18.522362375087667,-0.001584655747148389,6.3311178980118665
CPK,0.074835618163392,-11.213508730795285,0.00014385536595540316,-3.477714389728686
CRS,0.5025754738340528,36.71339519868801,-0.00259617440460147,12.45558386740475
CSL,0.18124077252137258,23.33900981030983,-0.001190543893365259,7.515909252144716
CTO,0.18887841305707825,-24.770359468890515,0.0002176596903282757,-7.732649267598628
CTS,-0.2871177697071122,80.0280051051751,-0.0016849064192712149,24.817123675386053
CULP,1.0585907113131294,38.59843538814161,-0.0037275872704256585,13.08481951396613
CUZ,-0.45615050472837815,65.79475309431453,-0.0009017532452162413,20.284090727645097
CVS,0.29748334798401294,4.183730654376682,-0.0009791707644914993,1.798625004671902
CVX,0.13830186817975273,23.524696294797298,-0.001164763501819266,7.7567682240718385
CW,0.17903550549899078,36.8920286399192,-0.0017188487821258036,12.137335147782482
CWT,-0.25730744022963936,2.6311160999101615,0.000611032370269271,0.48982062904918505
CXT,0.555173892919958,-1.552163292348795,-0.001431022916972724,0.14175231779485123
D,0.20581744982681502,1.8182330753283389,-0.0006396277186353494,0.8701768428997044
DCI,0.3672008187388875,6.061509090540053,-0.0012032427686046177,2.506201181452963
DCO,0.7566133155460144,-5.266847281045764,-0.0019556702267164994,-0.42559539955826425
DD,0.4414603228273069,12.203424712700409,-0.001520159147300859,4.336868921170648
DDS,0.23663093657980389,91.14113923820544,-0.003164847418375416,28.42620502170372
DE,0.8143474361384623,29.084885957778344,-0.0032034969974752414,10.650507933938242
DHR,0.1750037721384833,35.10009201652001,-0.0015996056994893593,11.428788844685418
DINO,0.09371532678844424,29.586699423351465,-0.0012697520815727614,9.318170649799253
DIS,-0.15082222718540397,64.38666878766195,-0.0016116300570701014,20.204985966867127
DLX,0.563397043613684,-4.9640678242334655,-0.001406862563008815,-0.6686326021433386
DOV,-0.02067150715393235,33.78589489009858,-0.0010039028019477314,10.653814004936237
DTE,-0.036393388631316796,21.920852398959745,-0.0005784661431142979,6.842716955572935
DUK,0.06397920525026238,21.17186256891648,-0.0008594407425874806,6.797125922456866
DXC,0.1102359660519654,21.80763399103587,-0.0009322646495739662,6.954030742915019
DY,0.49497376434053264,16.40404699807232,-0.0019089981485400642,6.0465847251603995
EAT,-0.09541690085016424,35.27698279465943,-0.0008244755924238234,10.8750447395145
EBF,-0.24903025427902067,59.608071234036075,-0.0011800053999664328,18.45703869348027
ECL,0.13500668627926468,27.56982610361655,-0.0012510878834675054,8.952108640493211
ED,0.12227193611180784,4.670446390742079,-0.0004781674148395254,1.6170205817202206
EFX,0.09811942954519896,-4.4615614116207425,-0.00013601742480329193,-1.3975626675172903
EGP,-0.17956792582605452,20.667775747783388,-0.00016689577333295347,6.20835667039063
EIX,0.3884255329850361,-15.18780346598058,-0.0006185798148443666,-4.300323757251418
ELME,-0.3681133032936926,52.056090337087745,-0.0006487583773946426,15.998517328752772
EMR,0.315503269692317,13.482275567181452,-0.001317010586397771,4.786886620847587
ENB,0.28702424608010074,-5.691413730668154,-0.0005944568910507542,-1.4749660913009728
ENZ,0.0746121707140037,52.988080710302846,-0.0018905100948956033,16.97732499720158
EQT,0.3907471455668254,1.370439423034261,-0.0011292848436994518,0.9837459705466249
ES,-0.07412197806759356,47.23033440072057,-0.0013294724516228484,14.948971072890986
ETN,0.4081141674771964,18.259002228827843,-0.0017045792759908807,6.430343707180309
ETR,0.14584938496058872,33.554191676509426,-0.0015150399939187764,10.98536022185802
EXPD,0.12062449258605598,10.981708417064965,-0.000710925525018169,3.6646222144323195
F,0.5960664834301448,53.00910413506028,-0.0029531630032622047,17.033013736372137
FDX,0.010853703846151952,14.931264434854455,-0.00047836141632906504,4.639120830040791
FHN,-0.3088139510485358,45.766281405319624,-0.0005678826448232144,13.908384496972378
FL,0.020190360282969694,22.895416251077044,-0.0007075708943773407,7.084131354892924
FLO,0.2983290570628302,-32.57665777489861,0.00018737164250381966,-9.888147628690833
FLS,0.9652824193119689,-16.14985744956006,-0.002143210592709721,-3.7140536914007813
FMC,0.18026623522531468,33.259955828245175,-0.001581590656165588,10.92464170379121
FRT,-0.13240724907541668,40.931872284760075,-0.0009648125993280132,12.788859663490626
FSS,-0.224232106253687,31.630180926407448,-0.00040937716537214897,9.727841180299468
FUL,-0.2916300927260516,71.32919260204419,-0.0014640226389275313,22.155359952896728
GAM,0.2657953379951075,17.410402532676425,-0.0012819671488024653,5.853188729478804
GAP,0.21904600281382594,27.933509101371857,-0.001442885144179229,9.132527345935786
GATX,-0.14496306232576087,17.109262667875527,-0.00017172159957823396,5.174866252577488
GBCI,-0.35907510302213647,25.372347006365683,0.00014589428661437864,7.538895192775329
GCO,0.43292971005617004,-7.142762434848581,-0.0009267791624054666,-1.8237736309230743
GD,0.1676723366192737,28.947691393418967,-0.0014035964284850877,9.466854115720176
GE,0.20756598511171973,20.45326321832369,-0.0012499095339251198,6.8195938603773
GFF,-0.3113640053610591,38.06271582561751,-0.00030383052537530375,11.462262006645219
GFI,0.03194922490347934,-2.355759434733946,-9.23915730588476e-07,-0.9081056235565866
GGG,0.09506019921307772,20.49108398799943,-0.0009026644066167933,6.594097616938054
GHC,0.27745281522106763,18.586006588031385,-0.0013492056851305279,6.328328566537187
GHM,3.408355019857869,-259.27456972600794,-0.0012635124604685188,-77.22340767130146
GIS,-0.13315477448292035,19.48079644875319,-0.00023938046965099602,5.978146624993764
GL,-0.022513093745497457,24.61127258183989,-0.0007365357548358986,7.7948588883716265
GLW,0.8242382959429216,-40.96458568408838,-0.0009143635885564549,-12.097056237131875
GPC,0.01272868000057207,13.835223011905143,-0.0004827262306008606,4.411564920123224
GRC,-0.7139197629168835,122.95806535245183,-0.0020205499682930395,38.19910793656882
GSK,0.09359831588482594,7.899327312227076,-0.0005046617050341595,2.5914592627867625
GTY,-0.14043006255784907,34.686373173482565,-0.0007059156069999517,10.779277248909635
GWW,0.3039173142105024,-12.09115001163917,-0.0004431858302780256,-3.3966130913657206
HAL,0.6359493425947608,-30.62969053825575,-0.0007600864176353639,-9.000669729569358
HD,-0.16368206655802972,17.39638379172846,-5.764284733089653e-05,5.147017331762512
HE,-0.17735546843892144,18.529074402694928,-9.544660855453913e-05,5.6182769023235135
HEI,0.1699650079856769,38.76801058629342,-0.0017487612585966872,12.67147807498194
HES,1.053208216057881,-39.714781028971956,-0.001722602366811543,-10.915337112882016
HL,0.02069929756252612,125.09352035592818,-0.0039725846205129756,39.7242713671458
HMC,-0.09580460745868764,48.60273759168863,-0.001251083037026035,15.155658715064906
HNI,0.3892684889847733,-18.16765405252516,-0.000417158293519293,-5.515568240791232
HOV,0.12016810668430497,9.78033834753487,-0.00048130403514612397,2.7599977343365363
HP,1.123014487539131,-84.20394410176053,-0.000402781488759274,-25.28584359813035
HPQ,0.15432651429671404,25.407649117231273,-0.0012494540879686156,8.247769189268586
HRB,-0.22082069839029506,-4.804044262661817,0.0007823978446088731,-1.9072528772812474
HRL,0.12462359620382052,15.546010108721607,-0.0008325960488502204,5.09644903643057
HSY,-0.04196889789137289,-1.2182865498162034,0.00017056898978173862,-0.5252009389634646
HUBB,0.3207741749950979,12.2999030962329,-0.0012351223893318775,4.332435391060743
HUM,0.7064428115277005,-49.911934405866106,-0.00041382342668327965,-14.92269866677164
HVT,-0.43008989954164434,49.22004645182178,-0.0003052715033646791,14.880653396963432
HXL,0.814925954753341,-16.73494672615929,-0.0016811526090769746,-4.2421845764700645
IBM,0.11570329123933445,32.461595786309935,-0.00130295807458225,10.439785902554014
IDA,-0.20546031200308615,45.114105462820156,-0.0008767715534290232,14.031336489385223
IFF,-0.14113783923683357,75.14698131342774,-0.0019858369872167714,23.667817822493213
IP,0.39315839950713116,31.751249087673187,-0.0019584909661141126,10.39288416758316
IPG,-0.13960019551521946,70.03861934654351,-0.001753154874734264,21.84876558042803
ITW,0.29749041993353204,11.203616104911568,-0.0011520506279492082,3.9637346866658447
J,1.2112066585152497,-40.14220620316685,-0.00219211989229251,-10.63867495860008
JEF,0.7065091924204948,8.509208931980588,-0.0022579844038528307,3.883324099579895
JHI,-0.021126453297568314,31.645056008751748,-0.0008914451615922303,9.93628383659828
JHS,-0.018305384953589816,27.48972535136761,-0.0007742727738602184,8.603545765450367
